body_of_water	category_T10	category_T15	city_not_us	city_us	date	filename	id	incorrect_orientation_T21	keyword_subj_T11	loc_box_checked	loc_not_us	other_info_T22	prodno	publisher	state_l	state_v	subj_2_T12	subj_3_T13	subj_T16	title
		Residences		Springfield	1905	dpc8626_o3.jpg	35410924							Detroit Photographic Co. 						Crescent hill residences, Springfield, MA
		World's fairs		Chicago	1933	cop2580_o3.jpg	35405543	Image needs rotating											Factory workers	From the Social Work Exhibit at a Century of Progress - Chicago, 1933
		Nature		Aiken	1903	dpc7522_o3.jpg	35410094							Detroit Photographic Co.					Waterfalls	Barton's old mill, Aiken, S.C.
		Amusements		Chicago		A93372_o3.jpg	35403997												Theaters	Lincoln-Dixie Theatre, Chicago Heights, Ill.
		Boats & ships		Thousand Islands		dpc8733_o3.jpg	35411017							Detroit Publishing Co.					Yachts	"Steam yacht ""Ramona,"" Thousand Islands, N.Y."
		Nature		Yosemite	1898	dpc6124_o3.jpg	35408851							Detroit Photographic Co.					Mountains	Yosemite Valley, from Artist's Point
		Hotels		Ottawa Beach		VO1548_o3.jpg	35421719													Hotel Ottawa, Ottawa Beach, Mich.
		Cartoons & humor				5AH1552_o3.jpg	35401938			Unidentified							Pipe	Cane	A poor man	My funds are low and times are hard but I blow myself to this here card
		Railroads		Chicago		VO650_o3.jpg	35423793										Buildings	Lake	Landscaped park	Grant Park and Illinois Central Depot Chicago Ill
		Parks & gardens		Aurora 		VO300_o3.jpg	35422631										People		Swings	Birds's Eye View Fox River Park, Aurora, ILL 
		Aerial views & skylines				dpc12739_o3.jpg	35407967							Detroit Publishing Co,			Clock tower		Madison Square	Madison Square, New York 
		Streets & highways		Rutland		dpc10261_o3.jpg	35406431	Image needs rotating						Detroit Publishing Co. 			Fall	Mountain Range	Horse and Buggy	Field Avenue, Rutland, VT
		World's fairs		Chicago		cop783_o3.jpg	35405999							Kaufmann Fabry					Lakes	Hall of Science from terrace of Electrical Building Century of Progress - Chicago
		Large letters				0BH702_o3.jpg	35400583							Curt Teich & Co., Inc.						Greetings from Connecticut
		Business & industry				2C126_o3.jpg	35401309			Unidentified									Glass industry 	
		Streets & highways		Chicago 		0CH1458_o3.jpg	35400633					Business districts		Curt Teich & Co., Inc. 						250-92nd and Commercial Business District Chicago 
		Other		Atlantic City	1900	dpc5370_o3.jpg	35408349							Detroit Photographic Co. 					Lighthouses 	Absecon Light House, Atlantic City.  N.J.
		Business & industry		Herrin		5B322_o3.jpg	35402004										Factories 	Laundry 	Plants	Norge Home Laundry Equipment Plant, Division of Borg-Warner Corp., Herrin, Illinois 
		Beaches & bodies of water		Toledo		dpc12410_o3.jpg	35407753										Skylines	Cities	Rivers	Water front, Toledo, Ohio 
		Cartoons & humor				7AH2604_o3.jpg	35402517			Unidentified				Curt Teich & Co., Inc. 						The poor fish swarm to get caught by me I've tried this game before, Now whether they're human or cold blooded fish, They flock to me by the score. 
		Boats & ships				dpc10028_o3.jpg	35406265			Unidentified				Detroit Publishing Co. 					Shipping industry 	A Daily River Procession. 
		Restaurants & bars		Chicago		9BH63_o3.jpg	35403070												Bars	Town Casino air conditioned 6 N. Clark St. Chicago
		World's fairs		Chicago		cop1148_o3.jpg	35404423												Lakes	Entrance to Horticultural Building a Century of Progress - Chicago's 1933 World's Fair
		Streets & highways				C8000_o3.jpg	35404357			Unidentified							Storefronts	Black & white photographs	Streetscapes	
		Aerial views & skylines		Milwaukee		VO815_o3.jpg	35424156							V. O. Hammon Pub. Co.			Trees	Buildings	Streets	Grand Ave, From Eighth St. Milwaukee, Wis.
		Education		Boston	1906	dpc10187_o3.jpg	35406377							Detroit Publishing Co			Universities	Neoclassical architecture	Colleges	Founded 1861
		Parks & gardens				4CK1081_o3.jpg	35401847			Unidentified							Fountains		Monuments	
		Parks & gardens		Ventura County	1900	dpc9681_o3.jpg	35411693							Detroit Photographic Co					Ranches	The Gardne, Ramona's House, Camulos, Calif
Tomoka		Beaches & bodies of water		Ormond	1900	dpc6585_o3.jpg	35409232							Detroit Photographic Co			Boats	Rowboats	Rivers	On the Tomoka, Near Ormond, FLA
		Entertainment				cop2798_o3.jpg	35405665			Unidentified							Theaters	Waterfronts	Open-air theaters	Swift Theatre With Its Stage Erected In The Lagoon
		Aerial views & skylines		Kampsville		9832_o3.jpg	35402870										Rivers	Trees	Buildings	Government Reservation, Kampsville, Ill
		Libraries, galleries & museums		Adams	1906	dpc10104_o3.jpg	35406315							Detroit Publishing Co			Public libraries		Buildings	The Library Adams Mass
		Bridges		Poughkeepsie	1906	dpc11180_o3.jpg	35407011							Detroit Publishing Co			Riverboats		Rivers	Poughkeepsie Bridge, Poughkeepsie N. Y.
		Boats & ships		Mackinaw		VO5404_o3.jpg	35423113										Ferries	Steamers	Trains	"Loading trains on railway ferry ""Chief Wawatam"" Mackinaw, Mich."
		Education		Dundee		C58743_o3.jpg	35404299													Bemke
		Religion		Champaign		8720_o3.jpg	35402634										Exteriors		Buildings	First M. E. Church, Champaign, Ill
		Landscapes		San Juan County		3BH1657a_o3.jpg	35401520					Natural Bridges National Monument					Horses		Geology	Edwin Natural Bridge, San Juan County, Utah
		Landscapes		Colorado Springs		dpc12248_o3.jpg	35407635	Image needs rotating											Mountains	Entrance to South Cheyenne Canyon, Colo
		Military		Fort Snelling		dpc71356_o3.jpg	35409749					Confluence of Mississippi and Minnesota Rivers		Detroit Publishing Co.						Old Round Tower, Fort Snelling, Minn
		Education		Monmouth		A104958_o3.jpg	35403152										Exteriors		Buildings	View of College Campus, Monmouth, Ill
Saratoga Lake		Beaches & bodies of water		Saratoga	1904	dpc8494_o3.jpg	35410822							Detroit Photographic Co.			Piers & wharves		Lakes & ponds	Saratoga Lake, Saratoga, N. Y.
		Religion		Elgin		R18244_o3.jpg	35411925										Exteriors		Buildings	Highland Avenue Bretheren Church, Elgin, Ill
		World's fairs		Chicago		cop1854_o3.jpg	35405209					Century of Progress					Buildings	Exteriors	Restaurant	"""Old Heidelberg,"" Chicago World's Fair"
		Parks & gardens		Detroit	1903	dpc7176_o3.jpg	35409803							Detroit Photographic Co.			Bandstands	Audiences	Canals	Band concert on Grand Canal, Belle Isle Park, Detroit, Mich
		Business & industry		Du Quoin		R69675_o3.jpg	35412073												Railroads	Paradise coal mine, Du Quoin, Ill
		Cartoons & humor				VOX11_o3.jpg	35424410			Unidentified		Sept. 14, 1906  Alice Abbott		V.O. Hammon Pub. Co.			Laziness		Popular Songs	Everybody Works But Father
		Libraries, galleries & museums		Chicago		VO5112_o3.jpg	35422831												Galleries & museums	Art Institute of Chicago
		Amusements		St. Joseph		VO6243_o3.jpg	35423575												Fishing	White bass fishing on river, St. Joseph, Mich.
		Sports		Cary		C57884_o3.jpg	35404271												Ski Jumping	The big new ski slide, also the little one, on Norge Hill near Cary, Ill
		Hotels		Lake Geneva		VO268B_o3.jpg	35422571												Lakes 	Hotel Geneva, Lake Geneva, Wis. 
Lake Michigan 		Boats & ships				VO1645A_o3.jpg	35421828										Racing 	Lakes 	Yachts 	Yacht racing on Lake Michigan 
		Aerial views & skylines		Kansas City		VO6552_o3.jpg	35423851	Image needs rotating											Parks	Plaza on Independence Ave., Kansas City, Mo
		Hotels		Monterrey 		dpc8912_o3.jpg	35411158							Detroit Publishing Co.						Hotel Del Monte, Monterrey, Cal.
		World's fairs		Chicago 	1933	cop1880_o3.jpg	35405237										Exhibition buildings 		Exhibitions 	Across the Bridge, Showing Sky Ride, Chicago World's Fair. 
		Business & industry		Chicago		a50232_o3.jpg	35403739										Exteriors	Fountain	Buildings	Great Lakes Fountain at Art Institute, Chicago
		Parks & gardens		Kansas City		dpc13481_o3.jpg	35408093										Trails & Paths		Stone Bridge	Penn Valley Park, Kansas City, MO
		Residences		Springfield	1905	dpc8626_o3.jpg	35410924					it's colorized https://www.loc.gov/item/2016799850/		Detroit Photographic Co.			United States--Massachusetts--Springfield		Dwellings	Crescent Hill Residences, Springfield, Mass.
		Religion		Brooklyn	19045	dpc7619_o3.jpg	35410180	Image needs rotating						Detroit Photographic Co.			Harriet Beecher Stowe	Underground Railroad	Abolitionists	Plymouth Church, Brooklyn, N.Y.
		Aerial views & skylines		San Francisco 		dpc8103_o3.jpg	35410510							Detroit Publishing Co.  			Water	Buildings	Bays	San Francisco and Bay 
		Religion		Savannah		4BH761a_o3.jpg	35401792										 Episcopalians	conservative Anglicans	21st Century Schism	Old Christ Church, Founded 1733, Savannah
		Landscapes			1902	dpc6188_o3.jpg	35408903	Image needs rotating						Detroit Photographic Co.			Irises		Mountains	Mount of the Holy Cross
		Large letters				0BH702_o3.jpg	35400583							Curt Teich & Co., Inc.						Greetings from Connecticut
		Streets & highways			"1905
"	dpc9270_o3.jpg	35411411	Image needs rotating						Detroit Publishing Co. 			Trolley	Horse and Buggy 	Jail	The Tombs, New York 
		Nature		Lenox	1906	dpc10100_o3.jpg	35406311							Detroit Publishing Co					Hills	Looking north from Lenox, Berkshire Hills, Mass.
		Business & industry		Kansas City		dpc6837_o3.jpg	35409449							Detroit Photographic Co.					Neoclassical architecture	Convention hall, Kansas City, MO
		Business & industry		Morton		9A595_o3.jpg	35402932										Plants	Factories	Canning	Libby-McNeil and Libby Canning Co., Morton, Ill. 
York River 		Bridges			1906	dpc10686_o3.jpg	35406680							Detroit Publishing Co. 			Country Clubs	Roads	Rivers	Seawalls Bridge and Country Club House, York River, ME 
		Religion		Chicago		4244-29_o3.jpg	35401625										Streets	Congregational Churches	Churches	Hyde Park Congregational Church. 56th St at Dorchester Ave., Chicago, Ill. 
		Streets & highways		Galesburg		A78633_o3.jpg	35403922										Post offices	Neoclassical architecture	Libraries	Public library and post office, Galesburg, Ill.
		Amusements		Camp Grant		1BH613_o3.jpg	35400981										Bars		Soldiers	Post Exchange, Camp Grant, Illinois
		Libraries, galleries & museums		Fort Wayne		VO6375_o3.jpg	35423682												Neoclassical architecture	Public library, Fort Wayne, Ind.
		Religion		Glenview		D10319_o3.jpg	35406103										Churches	Crucifixes	Altars	Main altar Our Lady of Perpetual Help Church Glenview, Illinois
		Religion		Kewanee		RD13129_o3.jpg	35412168												Churches	First Christian Church, Kewanee, Illinois
		Nature		Glen Falls		dpc11920_o3.jpg	35407441							Detroit Publishing Co.					Waterfalls	Falls above bridge, Glen Falls, N. Y.
		Beaches & bodies of water		St. Joseph		VO6205_o3.jpg	35423539					Silver Beach is on Lake Michigan								Silver Beach St. Joseph Michigan
		Business & industry		Beardstown		A60774_o3.jpg	35403820												Banks	First State Bank Beardstown Illinois 
		Business & industry		St/ Louis		VO6312_o3.jpg	35423625												Office Building	Chemical Bldg St. Louis USA
Saratoga Lake		Beaches & bodies of water		Saratoga	1904	dpc8494_o3.jpg	35410822							Detroit Photographic Co.			Boats		Lakes	Saratoga Lake, Saratoga, N.Y.
		Business & industry		Herrin		5B322_o3.jpg	35402004												Factories	Norge Home Laundry Equipment Plant, Division of Borg-Warner Corp., Herrin, Illinois
		Politics & government		Albany	1907	dpc11349_o3.jpg	35407079							Detroit Publishing Co.					Neoclassical architecture	Old State Hall, Albany, N.Y.
		Hospitals		Chicago Heights		A115515_o3.jpg	35403277												Cars	St. James Hospital, Chicago Heights, Ill.
		Nature		Lookout Mountain	1907	dpc11375_o3.jpg	35407101							Detroit Publishing Co.			Mountains		Cannons	Point Lookout, Lookout Mountain, Tenn.
		Other		New Orleans		dpc13529_o3.jpg	35408102							Copr. Detroit Publishing Co.			Crucifixes		Cemeteries	St. Roch's Chapel, New Orleans, LA
		World's fairs		Chicago		cop2711_o3.jpg	35405622												Painting	North entrance to hall of science at night
		Streets & highways		Bloomington		12502_o3.jpg	35400764													Street scene, Bloomington, Ill.
		Libraries, galleries & museums		Adams	1906	dpc10104_o3.jpg	35406315							Detroit Publishing Co.					Neoclassical architecture	The library, Adams, Mass.
		Streets & highways		Cincinnati		dpc10328_o3.jpg	35406493							Copr. Detroit Publishing Co.			Fountains		Streetcars	Fountain square and Tyler-Davidson fountain, Cincinnati, Ohio
		Education		Columbus	1904	dpc8046_o3.jpg	35410469							Detroit Photographic Co.						Deaf and dumb institute, Columbus, Ohio
		Nature				dpc7881_o3.jpg	35410371	Image needs rotating		Unidentified							Poppies		Flowers	California poppy
		Animals			1933	cop757_o3.jpg	35405989			Unidentified				Messmore & Damon			Extinct Animals	Fossils	Prehistory	Sabre Tooth Tiger
		Bridges				VO6561_o3.jpg	35423861			Unidentified										The Inter City Viaduct 1 1/2 miles long
Fox Lake		Beaches & bodies of water		Fox Lake		C56330_o3.jpg	35404234										Pier		Yacht club	Yacht Club Bohemia Fox Lake Ill
		Sports				C57884_o3.jpg	35404271												Skiing	The big new ski slide also the little one on Norge Hill near Cary Ill
		Hotels		St. Augustine		dpc12429_o3.jpg	35407755													St. Augustine Fla from the Ponce de Leon
Chautauqua Spring		Beaches & bodies of water		Chautauqua 		A1720_o3.jpg	35403522										Bridges		Chautauqua Spring	The famous Chautauqua Spring Chautauqua Ill
		Streets & highways		Chicago Heights		A115516_o3.jpg	35403278													Halsted Street looking north Chicago Heights Ill
		Other				4BH814a_o3.jpg	35401811			Unidentified							Logs		Logging	Giant log en route to mill 9 ft. 11 inch diameter 20 feet long 6980 board ft
		World's fairs		Chicago		cop2237_o3.jpg	35405414												German architecture	1934 a century of progress Chicago
		Large letters		Blue Island		0CH1823_o3.jpg	35400656							Curt Teich &Co., Inc.						Greetings from Blue Island Illinois
		Religion		St. Augustine	1906	dpc10561_o3.jpg	35406607							Detroit Publishing Co.			Spires	Palm trees	Churches	Episcopal church, St. Augustine, Fla.
		Education		Terre Haute		0BH1087_o3.jpg	35400491										St. Mary-of-the-Woods College		Le Fer Hall	Le Fer Hall, St. Mary-of-the-Woods College, Terre Haute, Ind.
		World's fairs		Chicago		cop1854_o3.jpg	35405209										Pavillion	Flags	Heidelberg	"""Old Heidelberg"", Chicago World's Fair"
		Education		Chicago		4AH345_o3.jpg	35401676										Universities	Fountains	College	Hutchinson Court, University of Chicago
		Other		Canton		A49247_o3.jpg	35403723												YMCA	Y. M. C. A. bldg, Canton, Ill.
		Animals				dpc7788_o3.jpg	35410312			Unidentified							Dogs	Horses	Sheep	Sheep herding in the west
		World's fairs		Chicago		cop1879_o3.jpg	35405236										Lakes		Century of progress	Chicago World's Fair by illumination
		Aerial views & skylines		Chicago		1DK939_o3.jpg	35401106												Lake Michigan	Chicago skyline with McCormick Place
		World's fairs		Chicago		cop2558_o3.jpg	35405527										Japanese style		William Mark Young	Japanese Exhibit Chicago World's Fair
Orchard Lake		Beaches & bodies of water		Orchard Lake Village	1903	dpc6399_o3.jpg	35409087							Detroit Photographic Co.						A glimpse of Orchard Lake Mich
		Business & industry		Minneapolis		VO6603_o3.jpg	35423901							The H. W. Wilson Company					stationery store	The H. W. Wilson Company Minneapolis Minn
		Libraries, galleries & museums		Johnston City		A115176_o3.jpg	35403248													Public Library Johnston City Ill
		Beaches & bodies of water		Chicago		VO84_o3.jpg	35424187							V. O. Hammon Pub. Co.			Churches	Shorelines	Benches	Lake shore promenade in Jackson Park, Chicago
		Residences		Saratoga Springs		dpc11169_o3.jpg	35407005							Copr. Detroit Publishing Co.			Flowers		Gardens	Chauncey Olcott residence, Saratoga Springs, N.Y.
		Business & industry		Detroit 	1900	dpc406_o3.jpg	35408201							Detroit Photographic Co. 			Statue	Columns 	Bank	State Savings Bank, Detroit 
		Business & industry		Charlotte		1BH2663_o3.jpg	35400965													Liberty Life building at night, Charlotte, N. C.
		Politics & government		La Grange		4B135a_o3.jpg	35401698										Neoclassical architecture		Courthouses	Oldham court house, La Grange, Ky
		Education		Chicago		VO1835_o3.jpg	35422016										Ponds	Theaters	Universities	Kent chemical laboratory and Kent theatre from Botany pond University of Chicago
		Education		Chicago		VO1838A_o3.jpg	35422020										Colleges		Universities	Cobb Hall, University of Chicago
